set_id,design_group,model,reps,seed,t_end,Q0,A0,P0,N0,M0,G0,k_qa,k_aq,b_a,d_a,b_p,k_pn,d_p,k_nm,d_n,k_mg,d_m,d_g,eff_mean,eff_cv,tx_activation,tx_prolif,tx_maturation,tx_integration,tx_eff,tx_survival,tau
S005671,sobol_AB_tx_eff,full,2,5692277841,56.0,60,4,8,10,15,12,0.030042251933371674,0.04060965400629428,0.14342498927109013,0.03163250102131943,0.21493531462590232,0.1723159667952628,0.16137027147099345,0.055169203927134786,0.045274371639043326,0.023146904856109686,0.011444059958604104,0.00117511856493532,0.8964005120984324,0.27989701665857164,0.9717906516683017,1.109579143348386,1.1027947975955124,0.9778066664820882,1.2511129735219157,0.8137656576511308,14.0
S005672,sobol_AB_tx_eff,full,2,5693277844,56.0,60,4,8,10,15,12,0.024680705450949775,0.07597473413165211,0.17908991449300787,0.034025536608665356,0.10791565869297935,0.18007885511145788,0.16387712272132604,0.07439989329080636,0.07095250238817401,0.033605114793971345,0.016436606744890694,0.004136691523739984,0.35184921618413895,0.21430700191833135,1.2604896184195036,1.0052289210009646,0.9522375815414029,1.193252549252503,0.9202021875117772,0.7991639678468021,14.0
S005673,sobol_AB_tx_eff,full,2,5694277847,56.0,60,4,8,10,15,12,0.020244713958175568,0.0500054161355486,0.2733336722053518,0.025662718449757052,0.1351630883619764,0.2740337110634909,0.07820290698184307,0.04991107408222355,0.03455015126330778,0.06597240153219765,0.028887713154158123,0.003252575900327521,0.8622721699360991,0.44231791617794136,1.1062517325848622,1.1691059897491847,1.3127121742459595,1.204958313735219,1.2916800547837068,0.9861742073239961,14.0
S005674,sobol_AB_tx_eff,full,2,5695277850,56.0,60,4,8,10,15,12,0.029782744652651176,0.04740246577858434,0.23102783987577674,0.039744137544640505,0.2074388153296297,0.15882893396527042,0.06552668337110655,0.12094178508344083,0.02996382678702783,0.07139893527246259,0.0087920142134119,0.011469812056204131,0.7184180859337089,0.10108658329527315,1.174937860735601,1.0772348478769698,0.9580055040779661,1.3255491708471514,1.2456990779125596,0.8431039229947929,14.0
S005675,sobol_AB_tx_eff,full,2,5696277853,56.0,60,4,8,10,15,12,0.014001218552667904,0.072285077811347,0.17451906124062638,0.03986484387988027,0.1537787162910833,0.15342847114482686,0.17774821949562195,0.06714052844304425,0.07781091546805086,0.024568522624997962,0.020895986002402552,0.0020543911779469324,0.8310472525579345,0.30362982813142303,1.3231518265848727,1.2212296583379463,1.0441839460875588,0.9452539542913679,0.9441685328785684,0.8622307353411447,14.0
S005676,sobol_AB_tx_eff,full,2,5697277856,56.0,60,4,8,10,15,12,0.018713515883660166,0.030599313062252505,0.28218007045226506,0.021442148564228235,0.10416761966930375,0.20643351670208618,0.0603724058569735,0.05116012935103846,0.024656302552942475,0.06098250963168267,0.0261300869452699,0.0031802436605499603,0.5015538921668109,0.2768760219988422,1.1281877844940913,1.1003795972115227,1.0680221818080398,0.9420143391740774,0.9836748696998986,1.026745761426715,14.0
S005677,sobol_AB_tx_eff,full,2,5698277859,56.0,60,4,8,10,15,12,0.01914294502507643,0.074497462301838,0.22747982576145004,0.017765785530622736,0.17404041355588054,0.20320222990972767,0.12321572669568542,0.07561394656784222,0.05914123329412778,0.02171931339226635,0.013231197022046894,0.0089958272477368,0.8967375958648455,0.2894696306015056,1.3431001831218354,1.1496908598707494,1.357928809982965,0.8530132545650192,1.3650855654365537,0.7656260451185205,14.0
S005678,sobol_AB_tx_eff,full,2,5699277862,56.0,60,4,8,10,15,12,0.02313115279722556,0.05409844199586938,0.16317869078107988,0.04198408865654143,0.1089425632966202,0.14505608504125417,0.11803960302898997,0.04733596866325022,0.045627865159677886,0.023758372636994023,0.008792271236100173,0.0014206508866614416,0.8303426246635521,0.4090725115460232,1.0069234290601505,1.15102984372907,1.2473542414169894,0.9298915483054568,1.272536726836,0.8374756477422962,14.0
S005679,sobol_AB_tx_eff,full,2,5700277865,56.0,60,4,8,10,15,12,0.021759193847432617,0.04970782727814386,0.15959930402770914,0.03962521489300104,0.18793495538187935,0.2652239302840462,0.16335789832213526,0.11948276986206635,0.02147514628155501,0.07242350896508422,0.012178501420349467,0.001479938083644367,0.8732494760920951,0.19110245214548915,1.1437208739343734,0.982980317792726,1.0785760895880852,1.3928083378709288,1.1675063086162631,0.960732808920073,14.0
S005680,sobol_AB_tx_eff,full,2,5701277868,56.0,60,4,8,10,15,12,0.012957734422021482,0.030905549816338283,0.1845639526213622,0.037332812859256624,0.16678933568962484,0.1834189633740782,0.09277370434509578,0.11010203576294868,0.026451607338410794,0.023797273918979588,0.021956277339238092,0.0034608330554941856,0.6768779829047299,0.16424578860133726,1.2244526013665074,1.18665910833752,1.0855884361920822,1.0443062858701648,1.2919283160465667,0.8685946713078744,14.0
S005681,sobol_AB_tx_eff,full,2,5702277871,56.0,60,4,8,10,15,12,0.02130765173031896,0.04244261332707544,0.31927310787717805,0.036442217709351514,0.1825406801768094,0.2992171827338955,0.1408647109751071,0.06077789809169823,0.020519052233074937,0.07205915720034746,0.026138870486089604,0.0036175246340007464,0.717114360743506,0.22650669498896323,1.0251417623221888,1.225718597107747,1.40215547580497,1.13392653990207,0.8631394122795599,0.8939965265331808,14.0
S005682,sobol_AB_tx_eff,full,2,5703277874,56.0,60,4,8,10,15,12,0.013240227382786886,0.07019666852533143,0.20957820085324466,0.05313703203348766,0.15061214173125753,0.2391040051619251,0.10268823458591507,0.061401208806789974,0.02912155046082341,0.020426216627922853,0.012380549157545325,0.005405144401079995,0.8438975029057565,0.38732639581296446,1.0234273126042417,1.0175382457047928,0.9689473828240625,1.172649730455233,0.9186372398975328,0.8761656654544315,14.0
S005683,sobol_AB_tx_eff,full,2,5704277877,56.0,60,4,8,10,15,12,0.017003794563439364,0.05142030389994534,0.2180190716263763,0.021854399776409406,0.14371583305349594,0.15850669053271355,0.17945960201660444,0.08048882240885569,0.02356773570902591,0.035384578354821006,0.041987570308237465,0.006494817800901877,0.6608403094033832,0.20811480129975166,1.2750773114601281,1.2381915319941226,1.4459991521694964,1.0181210464698551,1.358793622733805,0.7539838874481393,14.0
S005684,sobol_AB_tx_eff,full,2,5705277880,56.0,60,4,8,10,15,12,0.02347876237522036,0.03661594885961651,0.23570217488338838,0.01793900871235204,0.20008696913174973,0.25972369460712763,0.14134432530846164,0.055455042116366746,0.08080514976235964,0.02413327565298851,0.011773011186733016,0.011849656365364496,0.6807758140598648,0.1323325460602544,1.0292313360804184,0.95461993675772,1.366166593601793,1.0059101354702076,1.0762072084056795,0.8486199124687845,14.0
S005685,sobol_AB_tx_eff,full,2,5706277883,56.0,60,4,8,10,15,12,0.024631378060724487,0.042423107501799485,0.30968610554354964,0.03320337370840636,0.1685927748205806,0.2155833763678212,0.12622616438012232,0.09650022257843227,0.03531062169614892,0.024473349465141937,0.03218330898190877,0.0010593403695061886,0.7464743333132009,0.37982538520267084,1.1755826941480718,1.2278050131682523,1.0348280806602719,1.1374923770463323,1.1904992168407185,0.7277028992542535,14.0
S005686,sobol_AB_tx_eff,full,2,5707277886,56.0,60,4,8,10,15,12,0.032824133049039125,0.06129169307445174,0.16827480020860652,0.04003181161711808,0.13474368394189556,0.28769939785487425,0.06879391139477714,0.0815472987535824,0.055685738944369324,0.020972764265022398,0.035809145209057855,0.005480132302554875,0.6425200564744492,0.10028654159684353,0.9859405259824282,0.9745796365581698,0.9410464641964397,0.9370682498092329,0.8549700995771532,1.009416166099022,14.0
S005687,sobol_AB_tx_eff,full,2,5708277889,56.0,60,4,8,10,15,12,0.024852270047494116,0.06473673271807026,0.2037249166942516,0.04608934567128004,0.18641082213985993,0.17780679263807925,0.11848528571452684,0.1223490499011949,0.06327008990142952,0.047098570509981966,0.012730289319284356,0.011948208122879677,0.6703619637647438,0.13925060245668225,1.2911950310074998,1.224763165304366,1.493396191037057,0.8647589449871976,1.1608879331168505,0.7736082022193568,14.0
S005688,sobol_AB_tx_survival,full,2,5709277892,56.0,60,4,8,10,15,12,0.013338305028547777,0.05828645832322257,0.13544415465901224,0.025263687782012104,0.19194168985615298,0.2327895372128929,0.0689359827434523,0.05726680210098044,0.02983424053737466,0.059401739578720206,0.009212495145645967,0.0029681320092992468,0.7335782556427,0.24923440230731958,0.9625896167797607,1.093557514481569,0.9957226961817989,1.2504325927113837,0.9753294958348973,0.9089883934627859,14.0
S005689,sobol_AB_tx_survival,full,2,5710277895,56.0,60,4,8,10,15,12,0.020530787817052275,0.03194257322389283,0.25194387602344964,0.023157718725987313,0.21046648928340947,0.19663603586975256,0.15625335395009712,0.05967435882764718,0.05560329237310885,0.04112614525863051,0.018516807312420162,0.002758936624053652,0.4393684472753759,0.3241821704272282,1.085282854121855,1.2283033251506916,1.381619713644759,1.0980128416944528,1.369029897055121,0.8164317925149056,14.0
S005690,sobol_AB_tx_survival,full,2,5711277898,56.0,60,4,8,10,15,12,0.01699004893648377,0.03718125531410284,0.2028382875601751,0.04703378871645409,0.1563055824749422,0.21503036157620015,0.09200001955871967,0.059547560613085956,0.03125968846572533,0.06612189663781079,0.022220007859187547,0.010698626599537301,0.8699580211215732,0.29343808563535323,0.9949699279811646,1.0158695588181264,1.0553884297621137,1.142778823407453,1.260326378625283,0.9530027614152189,14.0
S005691,sobol_AB_tx_survival,full,2,5712277901,56.0,60,4,8,10,15,12,0.01472775958496077,0.055827915032226866,0.19910793369487922,0.03373685532893359,0.16600083448501093,0.15013477920471016,0.07912448218740217,0.10982615048514019,0.05828374734542913,0.06012698170946617,0.04368627779686408,0.0051204817015604465,0.7395622313350015,0.41252580784989334,1.2388909844559022,0.9818062884558184,1.2340442681670785,1.1241371579143473,0.8633016844421973,0.7894426137493464,14.0
S005692,sobol_AB_tx_survival,full,2,5713277904,56.0,60,4,8,10,15,12,0.030755123684260303,0.030927310098227398,0.12151439333002716,0.058092835649688944,0.17710148332870895,0.20370843753177792,0.0944146054862118,0.06427796229490712,0.05254039143303696,0.03270115692513453,0.03363469483876927,0.0010693201862226483,0.758788155563476,0.25611674565313336,1.127452669297009,0.987950156178182,1.3300880390637895,0.9475586883837471,0.9060428092004394,0.7552516541734321,14.0
S005693,sobol_AB_tx_survival,full,2,5714277907,56.0,60,4,8,10,15,12,0.016203653707388202,0.07014140857357362,0.3049559868667719,0.018775613128452495,0.21428977981071343,0.1668527686167392,0.06853332089614188,0.0759237961816402,0.030606760401061906,0.06038433849227517,0.029174074365085786,0.008267563812472652,0.7328737809520953,0.27858180792478504,0.9979616655866435,0.9706499078805918,1.2437135316932901,0.9270616371683247,1.1082672683326578,0.8889208180527799,14.0
S005694,sobol_AB_tx_survival,full,2,5715277910,56.0,60,4,8,10,15,12,0.019687984822517917,0.056492318851905324,0.17401978274801055,0.027670021707102466,0.161671400435686,0.15633453523164123,0.15494535228400722,0.05023160425659483,0.020156537403477632,0.03913301349869637,0.021496768805709297,0.0012089284536754678,0.7571359503206538,0.24743556585497875,1.0885844588441618,1.1438388634859917,1.1841657688540508,1.199470646180567,1.2017300652573686,0.7616276867429628,14.0
S005695,sobol_AB_tx_survival,full,2,5716277913,56.0,60,4,8,10,15,12,0.02382343782942687,0.03853391824896834,0.28589836860907336,0.025304194721472703,0.15592783031576116,0.1657043329263011,0.07153013062212983,0.11524876706565078,0.03279555677592535,0.0254012989781292,0.015519093275536017,0.002028108600094238,0.7111660462416718,0.2545059306325321,1.2132488835945847,1.0181206310888098,1.4628997692487633,0.9066762481809397,1.045874343394566,1.0428351478342783,14.0
S005696,sobol_AB_tx_survival,full,2,5717277916,56.0,60,4,8,10,15,12,0.032689201419249074,0.07091528743987544,0.17660735264504704,0.050778705784241145,0.12298908194215039,0.14433544054264144,0.17657497484566428,0.06956607623885408,0.06535698640763309,0.06991565521216174,0.02375751111810747,0.0026514148064531794,0.47793497814308905,0.28076665553108177,1.005045880288144,1.0891254844625071,1.0091750692213568,0.8654490887464583,1.2574670798381997,1.0160370201820494,14.0
S005697,sobol_AB_tx_survival,full,2,5718277919,56.0,60,4,8,10,15,12,0.03490683227588624,0.06252955734435114,0.2079730922275314,0.03085348219754037,0.21451879076049385,0.2210384953066435,0.17120609900868208,0.04994263942669569,0.03320961392284853,0.021753207136940747,0.008622882152087456,0.002647246645094187,0.7390941477247306,0.2629717426529305,0.9935422407137802,1.0495227531392812,1.359404566342643,1.1461489239723255,0.9819050332082824,0.8361221132247902,14.0
S005698,sobol_AB_tx_survival,full,2,5719277922,56.0,60,4,8,10,15,12,0.02807412330351684,0.0557040220965138,0.14801501753851223,0.03333567047161066,0.21249111906114423,0.2702964119748445,0.10919069263665773,0.09473301374199286,0.021220147393585805,0.021545042005899163,0.010149045633765525,0.001611764327469327,0.5724959062879913,0.34192797822736587,0.9518480687755816,0.9992596906184454,1.0864171352292207,1.1708103514783306,1.3465314280788665,0.9382613187369265,14.0
S005699,sobol_AB_tx_survival,full,2,5720277925,56.0,60,4,8,10,15,12,0.014260710486450954,0.06543039612471091,0.19668443252217582,0.021600651349481505,0.16393281899845077,0.2026301966737041,0.09721196788455119,0.06975395042125088,0.023022046264083527,0.08421543761447882,0.03649822227050259,0.0013918694908950514,0.511927117404223,0.16640201430603158,1.243915826308549,1.0777388577918172,1.4569510491350501,0.9383547308674022,1.3440847867366197,0.7861508115951902,14.0
S005700,sobol_AB_tx_survival,full,2,5721277928,56.0,60,4,8,10,15,12,0.01442105461848904,0.06875214491676564,0.1338346509395094,0.017022716753101845,0.21058525203792974,0.2065654813364826,0.06589608702161709,0.10103562313460786,0.03604795013432689,0.05911587043150667,0.034479393640235834,0.004385481249790902,0.40773370733387154,0.3087347685256169,1.3338409799008997,1.1257303644109007,1.0757133197166586,1.1367986969167876,0.9448154101123104,0.8584510281493614,14.0
S005701,sobol_AB_tx_survival,full,2,5722277931,56.0,60,4,8,10,15,12,0.022872812733446983,0.07229222398577048,0.2230670127808516,0.020635562505872757,0.1599062575426102,0.21033281823443795,0.14503757475835877,0.10472944474248301,0.03974123859784953,0.030765771076362875,0.021096108282293982,0.00736148015523572,0.7625318574218705,0.15069295189772913,1.0990924840915746,1.0484428130648473,1.3420588679522636,1.0764293981729864,1.2460455505371975,0.9003513667168089,14.0
S005702,sobol_AB_tx_survival,full,2,5723277934,56.0,60,4,8,10,15,12,0.02782728492156372,0.06750854019878039,0.15153454040873027,0.016415050649461273,0.1564357325045677,0.19661004233247162,0.15342633289178553,0.04679648505140981,0.037883122625275115,0.03025106415342797,0.009713966185310606,0.0011773422764534314,0.5673501100730365,0.13706454267393278,1.1890424671262914,1.2782298843139983,1.031349637228882,0.996002747872671,1.3618037334885886,0.8355058965112847,14.0
S005703,sobol_AB_tx_survival,full,2,5724277937,56.0,60,4,8,10,15,12,0.03126027105085857,0.032107476242791096,0.12217252619950932,0.036778126996787786,0.18400479044506293,0.186909689182042,0.060098209807628866,0.06273197473047906,0.0449786965176475,0.081173984217801,0.016951717170863564,0.005737376131110339,0.7382442745230156,0.3110944666415498,1.2972567933782064,0.9657809624405309,1.4224429440995587,1.4353340792940026,1.3316414019037106,0.8807599857851686,14.0
S005704,sobol_AB_tx_survival,full,2,5725277940,56.0,60,4,8,10,15,12,0.015397288728452297,0.03161583581839098,0.20630933158675865,0.03224150780737078,0.11178755977893665,0.22290668098779096,0.08310868235590858,0.05145141228207309,0.031622531158108355,0.04546328905099073,0.013356309120141822,0.0033892007605866767,0.6078300788542046,0.2249178682263373,1.1692087431978815,1.0449630776391958,1.1278991015193292,1.4351921141060657,1.2303412435987602,0.8052488411454937,14.0
S005705,sobol_AB_tx_survival,full,2,5726277943,56.0,60,4,8,10,15,12,0.013119996537415269,0.05712807702279628,0.19744002468049876,0.015405543446084179,0.1318290154514163,0.2383086481866171,0.0822025575654077,0.11604200491694162,0.06192359295021183,0.026033107771807833,0.04434417181263679,0.0010407368270184784,0.8990579707329747,0.17607359449787227,1.1630755012990233,1.1255158888862786,1.0505869900743807,1.1607346333359274,1.1223603386591277,0.8582224120146291,14.0
S005706,sobol_AB_tx_survival,full,2,5727277946,56.0,60,4,8,10,15,12,0.03184015807837617,0.049052740519924115,0.19937268931614852,0.026585313629489828,0.12385244413959291,0.27452219288839286,0.08721749142150186,0.06821390616873295,0.025455738042343135,0.0232275373650982,0.020055696731853603,0.00994025072924949,0.6050696737322874,0.37709370285967303,1.2228725649219832,1.2702156888840612,0.927733159127746,0.9334308681915333,1.0372310439115164,0.8860610975903214,14.0
S005707,sobol_AB_tx_survival,full,2,5728277949,56.0,60,4,8,10,15,12,0.018602957650696583,0.045408853541541706,0.18909329585950402,0.01666394945910914,0.15718466132224218,0.14369200197957407,0.08900157634251271,0.05054161809764772,0.07194060016310753,0.030333833242503074,0.012869135164367738,0.0033729926758577257,0.5125153286778485,0.37392290148344776,1.2971915873739979,1.2136104889153099,1.2961422325519905,1.0166909802518749,1.2165392209746853,0.7809609738259169,14.0
S005708,sobol_AB_tx_survival,full,2,5729277952,56.0,60,4,8,10,15,12,0.013249151736050055,0.03082838492778065,0.3155486951731052,0.015217500612958151,0.11042972504509714,0.1761429501566362,0.179686958526258,0.06522475110356632,0.043644717932974676,0.0265850165765906,0.029074229321394945,0.0042807744585887635,0.8195002388499837,0.43904528859820124,1.3052858836962566,0.9953042519177515,1.097659229456788,1.0329414051687615,1.271764077183707,0.8546600564643985,14.0
S005709,sobol_AB_tx_survival,full,2,5730277955,56.0,60,4,8,10,15,12,0.02261762563682484,0.05609615517489789,0.15168197092702915,0.0593629651846116,0.15379827355219666,0.1408982506733539,0.11760264128967883,0.058299573849355954,0.03679743381741355,0.029803737860553518,0.029732049900589617,0.004184616094518147,0.36421792660998464,0.20031727326190163,1.1207518743518357,1.0728344057133057,1.080939785820643,1.2365024647152243,1.2802710195766265,0.7541599582647381,14.0
S005710,sobol_AB_tx_survival,full,2,5731277958,56.0,60,4,8,10,15,12,0.0159184607577937,0.07839212539197121,0.12401737556205307,0.038890443251667815,0.1204469397015692,0.24653674200657888,0.1253931303536944,0.04728854581007311,0.05900827853207765,0.048027899633399,0.02862610222337703,0.005113053537281826,0.724045126441714,0.30026354152606727,1.2049762894050506,1.1694629283471327,1.3412184493512436,0.9305759674128853,1.1147583084607058,1.0438525845323698,14.0
S005711,sobol_AB_tx_survival,full,2,5732277961,56.0,60,4,8,10,15,12,0.013462382567364616,0.05841022640383024,0.18455493617997948,0.0580944055656595,0.10861194857628956,0.15939522883863871,0.0711468041942262,0.09408503564057566,0.02377349726150947,0.024740149506580662,0.0136625871466118,0.0013845546742204619,0.8101608669041926,0.34109483993683487,1.1179189799462599,1.140140932691403,1.3871309849000992,0.862645814879236,0.8570685465316832,0.9603548540565123,14.0
S005712,sobol_AB_tx_survival,full,2,5733277964,56.0,60,4,8,10,15,12,0.022196062583630726,0.07521287623720166,0.15801055492483856,0.017617160976863076,0.10697477046866743,0.20797016871399857,0.09389936846506483,0.11551407650651747,0.048892732384390236,0.04651418066587197,0.02466388834152749,0.004577831472514472,0.4809121670068592,0.18724475322271128,1.2537381904890597,1.0282569974199172,0.9905549132141431,1.4297436845659535,1.1205206531019425,0.8360658271851281,14.0
S005713,sobol_AB_tx_survival,full,2,5734277967,56.0,60,4,8,10,15,12,0.030275115005274574,0.05348250295274182,0.28289364038034637,0.05311222239498343,0.19680929004110082,0.1405809132129886,0.14903313472005494,0.04634535298236361,0.06802554410721068,0.03903896619659935,0.03268089519705245,0.0028509050115288143,0.4785926980029796,0.4133892105120305,1.3367009509851298,1.2485897012322638,1.1520065888842215,0.8851894827110406,1.3160254697221578,1.0350216531380025,14.0
S005714,sobol_AB_tx_survival,full,2,5735277970,56.0,60,4,8,10,15,12,0.020686628560165253,0.046569910326619175,0.2630602608637233,0.015080389071970495,0.19099101629769247,0.192727391705403,0.11995204471134545,0.055829182136448295,0.020201161094611772,0.030343813994134668,0.014025841654260908,0.008927107055061365,0.5969170162189673,0.4347445873252219,1.1034760464139284,1.1238540088648465,1.0251240894777716,1.3376524243543024,0.9290378334792562,0.857537287710642,14.0
S005715,sobol_AB_tx_survival,full,2,5736277973,56.0,60,4,8,10,15,12,0.02379035642187738,0.044891301000279826,0.2033883475372144,0.016842546256490717,0.18585436228574703,0.174432230859079,0.12087944582758317,0.06209601911931866,0.048460600570696226,0.06394671876571308,0.03388234500520721,0.0034592802424235213,0.56004939753524,0.1910000581568598,1.1965907426861513,1.0113755074960689,1.3811333081062935,1.0324012983822697,1.2631158064593708,0.8039290022784054,14.0
S005716,sobol_AB_tx_survival,full,2,5737277976,56.0,60,4,8,10,15,12,0.013891300420843682,0.03395604627660221,0.23202448484458038,0.0446429396714265,0.18728318525948845,0.2859266040090717,0.09693450066621684,0.060829692191076506,0.024691389612953668,0.036793849388348544,0.041906095160678176,0.0034386054915465807,0.7489723591175929,0.35837789576385337,1.1833779561918782,1.2299086063447784,1.4578562670581263,1.1828999272843266,1.1364474958915343,0.9713638267518733,14.0
S005717,sobol_AB_tx_survival,full,2,5738277979,56.0,60,4,8,10,15,12,0.012764191165811385,0.06727167383555674,0.17028605056824447,0.0224584182664915,0.1122166603262859,0.22579899964777447,0.1501389032365118,0.10455250844537187,0.08022800987892892,0.05207964130850333,0.019141852502511218,0.0013107496021668363,0.852243870980277,0.11439880000202357,1.1749838360803377,1.0088117898421145,1.128699609263441,1.226346158517564,1.2903005508028018,1.005445410386486,14.0
S005718,sobol_AB_tx_survival,full,2,5739277982,56.0,60,4,8,10,15,12,0.030345101028345915,0.04975431865246859,0.2294485567801256,0.05164765651877789,0.1493019919170115,0.2778381753703183,0.11463160213322465,0.09892048382756613,0.0760878138825154,0.06880070911105894,0.009924249496754155,0.0018362709266793635,0.35294846245530564,0.377532367986284,1.2428603356523136,1.0918680815128063,1.0118477969269934,0.8852989426964636,1.3438872199487812,0.7542743119240867,14.0
S005719,sobol_AB_tx_survival,full,2,5740277985,56.0,60,4,8,10,15,12,0.03155702954085354,0.06550962004205058,0.21806669035286952,0.05710934140877866,0.14953936801324424,0.22483489356903985,0.10541074843004998,0.10431968432984295,0.026914100126206045,0.029329735171547522,0.01594534836137856,0.010498535831211433,0.6146849299931927,0.22050372534253893,1.2779087543465484,1.2881797976650644,1.1271314709547966,1.2149140745935751,1.2661166828005679,0.9198799957591339,14.0
S005720,sobol_AB_tx_survival,full,2,5741277988,56.0,60,4,8,10,15,12,0.02232569687587101,0.042469837464392236,0.16399476702650745,0.021441864726151262,0.10499750802430488,0.15765485964503004,0.1036468590589061,0.053994209150521714,0.04997568505053806,0.031301265344737074,0.020432196831781897,0.0037419590119108074,0.5649168023521516,0.24006338661054194,1.237126622460638,1.193337602084052,1.0904557867194709,0.8925379264401408,0.9363533895523694,0.72923206381577,14.0
S005721,sobol_AB_tx_survival,full,2,5742277991,56.0,60,4,8,10,15,12,0.031922233681883114,0.044408311969267145,0.22914597053509406,0.05491427740259999,0.10014237763280093,0.14378997830522472,0.0659822811045769,0.0630692901895009,0.023157130004236894,0.020519586678548488,0.008845654473054588,0.005434879036803255,0.38275006064116124,0.40580103167566983,1.2276737857112652,1.0057962718496987,1.0294968787003975,0.8689961971965439,1.0566822312997872,0.7664416405287099,14.0
S005722,sobol_AB_tx_survival,full,2,5743277994,56.0,60,4,8,10,15,12,0.027068351243561918,0.0338364590545356,0.1808326931573233,0.04464523873114604,0.11911828471465664,0.22237416778913124,0.16426674607809327,0.08007335550142643,0.02393938606975223,0.04129333962776572,0.01796891009543683,0.004853410282113599,0.5439991737987542,0.22607744043527211,1.114028695606223,1.1209914681305866,1.082285609793545,1.198856641656681,1.0037517788650396,0.7967345857097939,14.0
S005723,sobol_AB_tx_survival,full,2,5744277997,56.0,60,4,8,10,15,12,0.015493538718639722,0.0682823104761079,0.23732975017109983,0.015507667461035012,0.2129088562602599,0.2926788003669313,0.15931320681033664,0.09483852620752374,0.03161447376151601,0.06643376468727759,0.042864261129192394,0.007998603236646397,0.654254109740813,0.14019637598605994,0.9900470768727151,1.1365334885857634,1.1273221989585027,1.2189652487499951,0.8632060746159764,0.7964571056629004,14.0
S005724,sobol_AB_tx_survival,full,2,5745278000,56.0,60,4,8,10,15,12,0.020769883056160236,0.03897931637750533,0.28803807235700307,0.0368833808407014,0.13488552114799388,0.25073971923048816,0.11092622867352411,0.04832255190080041,0.04738299575617992,0.06286786459372101,0.04423945496512801,0.0028608435830593587,0.6193598197353207,0.3156547379497644,1.2225639470154703,1.048762396737247,1.0719041496756005,1.2177643719498317,1.1251761469656645,0.927491510671931,14.0
S005725,sobol_AB_tx_survival,full,2,5746278003,56.0,60,4,8,10,15,12,0.0321311914040895,0.048359715398686415,0.20002128626184656,0.03964494025701446,0.17936512280162628,0.24605765538802987,0.14814954912448652,0.08311399875124889,0.023700529926954327,0.04402085568424208,0.015167834661819571,0.0024046450588486564,0.7615603021385524,0.43842476717793877,0.9894057060439672,1.0420323761751238,1.053555068600203,1.3240649793382244,1.2878706663244048,0.7559083305201528,14.0
S005726,sobol_AB_tx_survival,full,2,5747278006,56.0,60,4,8,10,15,12,0.013811882366640311,0.035360608007476195,0.1983623248580339,0.01684207329333479,0.10211200865746085,0.17248011276145173,0.09291228151518799,0.108826729496156,0.041948759814371114,0.08103459057438005,0.015576603056344123,0.0020432148148384613,0.4578228464422638,0.375125467682363,1.0446211910143424,1.0861692332882784,0.9052134113292134,0.9594898709959528,1.3671948614396878,1.0219088183969163,14.0
S005727,sobol_AB_tx_survival,full,2,5748278009,56.0,60,4,8,10,15,12,0.028581179595466563,0.04887611933286758,0.13331006795620917,0.05766010420876484,0.11711901918714887,0.23071890752569574,0.12744876946517888,0.10852791146508614,0.042074217354718696,0.029093289560206233,0.015759044907415108,0.001773645546523182,0.6681947020281028,0.12435967296323548,1.0325702553152705,1.1063874365644746,1.0742491309644417,1.3490282926788013,1.239406567209907,0.8015218611369109,14.0
S005728,sobol_AB_tx_survival,full,2,5749278012,56.0,60,4,8,10,15,12,0.020150564739203153,0.03843883228431553,0.1788198023322758,0.016409507308360865,0.14566456418381996,0.17310838800475575,0.07862784598207266,0.1009119577210421,0.04173504640119077,0.054580010856630154,0.04008798123158499,0.007111008141291313,0.8958639310196947,0.3611242868914961,1.0831061297462716,1.1932224572044308,1.167168454045261,1.3282612576950712,0.9897986510602413,0.9341653015991822,14.0
S005729,sobol_AB_tx_survival,full,2,5750278015,56.0,60,4,8,10,15,12,0.022406486803408215,0.04926515724864533,0.20059314327685845,0.021234252223311607,0.11434271608002833,0.19195878048615928,0.09274988023923195,0.08421349808197043,0.02485504441448969,0.030951092995906544,0.02652250193017595,0.002213779728937766,0.5014762730892138,0.18830869504719444,1.2751635931240666,1.2869617509568663,1.2077671198228361,1.0510539431623236,0.9375181843020235,1.005853284612817,14.0
S005730,sobol_AB_tx_survival,full,2,5751278018,56.0,60,4,8,10,15,12,0.022751076821992924,0.07718235801550942,0.12821161027696606,0.017892004514123393,0.21120630555053377,0.2961020563786723,0.062060998715901206,0.09400597431650558,0.06949559115936867,0.037428427566827675,0.025148150205052993,0.0012436009282341556,0.5563124721413488,0.17054161734522655,1.1541340577590997,1.072478180449331,1.1026984827316135,0.9438854988640352,1.2057490096333567,0.7937245897438133,14.0
S005731,sobol_AB_tx_survival,full,2,5752278021,56.0,60,4,8,10,15,12,0.016485892009534923,0.0355446265025688,0.17371531178394942,0.035104073045364906,0.11842550132990383,0.1602275516648294,0.10588448822184236,0.10961439712424995,0.05611296640221328,0.022096926265097447,0.011623705554715638,0.003334208562702001,0.5467778925995204,0.2456332209198431,1.0612890586683401,1.0379226532219283,0.9275874464900149,1.3756547180614265,0.9797869527485823,0.8280169502177104,14.0
